,x,y,target,Kmeans,GMM
173,-45.22883224,-39.84868622,0,0,1
174,8.292917252,20.94586372,0,0,1
175,-27.08271217,-11.25174046,0,1,0
176,45.25460052,-20.71460533,0,1,1
177,8.580090523,-30.94381142,0,0,1
178,-63.66161728,-16.94353294,1,0,0
179,-27.41548538,24.53604507,0,1,0
180,-18.59249496,48.06500244,0,1,1
181,-26.62368774,44.97505569,1,1,1
182,-66.17668152,-11.33606339,0,1,1
183,8.274662018,-22.78139687,0,0,1
184,-19.60131454,-45.66675186,1,1,1
185,6.93181181,-41.02645874,0,0,1
186,21.92206955,10.33893013,0,1,1
187,49.59635162,21.74512482,0,0,0
188,-25.35461235,5.5443573,0,1,1
189,23.50021362,18.8921032,0,1,1
190,26.54541969,-30.81196022,0,0,1
191,-14.22823811,-11.10503769,0,0,0
192,6.226905823,-7.934780598,0,1,1
193,-51.56806183,42.08392334,0,0,0
194,6.893304825,-41.29104233,0,0,1
195,-46.58503342,50.65415955,0,0,0
196,23.16944122,-36.14705276,0,0,0
197,22.61727142,-51.49439621,0,1,1
198,-39.06306839,47.42144394,1,0,1
199,21.12804985,-39.37734985,0,1,1
200,-14.48902416,-19.0728054,0,0,0
201,1.889361739,-10.30020428,0,0,0
202,50.20040894,6.367204666,0,1,1
203,-55.44775009,14.20287609,0,1,1
204,-54.75766373,8.596266747,0,1,0
205,40.06813812,36.0401001,0,1,1
206,-17.44227791,12.40363121,0,1,0
207,-33.10560608,37.70602798,0,0,0
208,-64.66838837,21.32923126,1,0,1
209,51.83695984,-38.22509003,0,1,0
210,-16.85579491,-48.22644043,0,1,0
211,31.01935005,46.29966354,1,0,1
212,28.52769852,-54.01764297,0,0,1
213,-14.38120747,38.58697128,1,1,0
214,-50.06818008,20.23361015,0,1,0
215,47.28847885,27.60957527,0,0,0
216,-28.90908051,-39.27651215,1,1,1
217,34.10524368,0.631707966,1,0,0
218,-30.20174789,45.99911499,0,0,1
219,64.37827301,-12.93771458,0,0,1
220,52.13254547,2.630600214,0,1,0
221,-39.25085831,-23.21434402,1,0,1
222,-67.56381226,18.6050663,0,0,0
223,-8.897621155,-5.734683514,0,1,0
224,-26.1063633,-0.580025196,0,0,1
225,-30.42457008,16.87611198,0,0,1
226,-31.58133507,21.67736816,1,1,0
227,-26.92022896,-35.43510437,1,0,0
228,41.06210709,-53.6566658,0,0,0
229,13.53466225,-34.72497177,1,0,1
230,-18.58488274,24.50642014,0,1,0
231,-23.74564171,5.288224697,0,1,1
232,-5.492981911,-52.37199783,1,1,0
233,-36.6631279,-38.52205658,0,0,0
234,-10.63624954,-22.62782288,0,1,0
235,-50.92085648,-38.90293121,0,0,1
236,8.327335358,-6.088208199,0,0,1
237,-26.06220627,-38.24024963,0,1,1
238,23.27989197,-5.463862896,0,0,1
239,-32.01601791,-2.909556866,1,0,0
240,28.22683334,-16.44724083,0,0,1
241,-45.36933517,3.523415089,0,0,1
242,-53.91027451,-8.444143295,0,1,0
243,33.07888412,21.53686333,0,1,0
244,-27.62946129,-0.639957428,0,0,0
245,15.86090946,-37.85967255,0,1,0
246,29.40934181,-9.747538567,1,1,1
247,22.79296684,7.332408428,0,1,1
248,-29.23908615,-57.81131363,0,1,1
249,0.269000322,73.4235611,1,0,1
250,18.61707306,-23.02149773,0,1,1
251,-13.80694103,-29.39714432,1,1,1
252,-30.65206718,29.29823494,1,1,1
253,-42.52990723,5.190369129,0,1,1
254,-36.52699661,-14.31865978,0,0,1
255,-2.672543526,-27.64925003,0,0,0
256,-16.77351189,44.63891983,0,1,0
257,2.788217783,5.925961971,1,0,0
258,-41.13998795,31.92965889,1,0,1
259,-31.24345589,29.59131622,1,1,1
260,-5.169445038,-43.41822815,0,0,0
261,58.7772789,19.72755051,0,1,1
262,57.71361923,-3.539330959,1,1,1
263,-46.01622009,-42.6122551,0,0,0
264,-58.14694214,22.3403244,0,0,1
265,42.29256439,7.733193398,0,0,1
266,15.36361408,-30.74088669,1,0,0
267,-32.65097809,49.69034576,0,0,0
268,44.13202667,7.241194725,0,0,1
269,23.62918663,36.70980072,1,1,1
270,-2.960312366,-42.20983124,0,1,0
271,54.36845016,36.94444275,1,0,0
272,-32.59930038,25.49180794,0,1,1
273,18.24908257,-51.55379105,0,0,1
274,-19.66492271,27.08757591,0,1,1
275,-33.11218262,50.33969879,1,0,1
276,-10.55963612,-33.61391068,0,1,1
277,56.94829941,6.056828499,0,1,1
278,40.43773651,-11.79457474,0,1,1
279,23.38234138,41.2865181,0,0,1
280,0.353808254,26.39792442,0,1,1
281,-30.77330017,58.50472641,1,0,1
282,21.06152725,-26.18028069,0,0,0
283,-62.62467194,-34.27733612,0,0,0
284,-5.427034855,9.501550674,0,1,1
285,50.92834854,-1.488402963,1,1,0
286,-5.607953548,-8.056920052,1,1,0
287,3.513034582,-41.28852844,1,1,0
288,3.911535025,-64.3491745,0,0,1
289,-17.25374413,59.34472275,1,0,1
290,-32.62618637,25.11984444,1,1,1
291,-55.82537842,13.99314976,0,1,0
292,15.82834721,-37.84722519,0,1,0
293,33.31472397,2.10371685,0,0,1
294,19.49775505,-21.89165306,0,1,0
295,-46.3663063,-34.25903702,0,0,0
296,-42.15582657,-2.670707464,1,1,1
297,-1.755982757,47.07242584,0,1,0
298,-18.87709808,36.18305206,0,1,0
299,42.35178375,-1.365848899,0,0,1
300,-10.4692173,36.23610306,0,0,1
301,-4.379584789,-36.47036743,0,0,0
302,23.1049633,10.78535938,0,1,1
303,-5.975699902,-18.85787201,1,1,1
304,-31.17167473,-49.34911346,0,0,1
305,-33.49631119,8.621622086,0,0,0
306,30.18454933,-19.10552788,0,0,1
307,-10.1172533,-59.90302277,0,1,1
308,69.52121735,12.8184824,0,1,0
309,-2.023451567,-11.56539536,0,0,1
310,41.35416794,-37.58774185,0,1,0
311,64.62026978,-11.9120369,0,0,0
312,-28.11696434,-23.21961403,0,0,0
313,-32.22920609,4.188150883,0,1,1
314,15.32679272,38.55376434,0,0,1
315,-10.31781769,41.24582672,0,1,0
316,-10.4504261,31.65910149,0,1,0
317,-8.793837547,71.31046295,0,0,1
318,50.24814987,22.0409832,1,0,1
319,-29.63326454,-5.720087528,0,1,1
320,-18.12168884,23.32136154,1,1,0
321,38.65723038,48.76665878,0,1,1
322,4.938396454,-4.822947979,0,0,0
323,13.1123724,21.15505028,0,0,1
324,-29.25585556,27.11841774,0,1,1
325,-31.7863102,21.99759483,0,1,1
326,29.38087463,2.099450827,0,1,0
327,-37.26040649,-14.643013,0,0,0
328,-36.85677719,-31.09364128,1,1,1
329,6.23166275,-54.09644318,0,1,0
330,9.80359745,5.7660079,0,1,1
331,-10.2658577,37.28720474,0,0,0
332,-41.79587936,56.65865707,0,0,1
333,45.45301056,48.13882446,0,1,1
334,-30.38572121,46.36029816,1,0,1
335,-28.8570652,2.500677824,0,1,0
336,-6.022058487,47.22188187,0,1,0
337,-31.57953835,-37.32881165,1,1,1
338,-22.67658234,-7.496622086,0,0,1
339,41.89202118,27.21304131,0,1,1
340,-26.87913895,30.77790451,0,1,0
341,9.285927773,57.60839081,0,0,1
342,56.83735275,-14.25298786,0,1,0
343,-0.09502282,-46.39049911,0,0,1
344,49.76434326,49.58802032,0,0,1
345,-5.941585541,12.08134747,0,1,1
346,-21.70134544,60.74766541,1,0,0
347,-3.40575695,-23.63040924,0,0,0
348,-42.26648331,26.21133804,0,1,1
349,-42.31457901,-14.3158617,0,0,1
350,24.67816162,47.57899094,0,1,1
351,23.7867012,36.92129517,0,1,1
352,64.51296234,26.97185516,0,1,1
353,31.41003418,24.67362595,1,1,0
354,-12.17093658,-4.272380829,0,1,1
355,9.950407028,-41.88652802,0,0,1
356,63.75759888,-7.195930958,0,0,1
357,-17.49987984,-6.527787685,0,0,0
358,31.80971909,9.586170197,0,1,0
359,-17.72048378,2.586811066,0,1,0
360,-41.22986984,8.030319214,0,0,0
361,1.938037395,-55.67368317,1,1,0
362,-35.83890915,23.63697243,1,1,1
363,-18.83394432,67.45207977,0,0,1
364,-56.29092789,-31.39249611,0,0,1
365,16.72342873,50.95307541,0,1,1
366,17.7422924,-69.63790131,1,0,1
367,39.16346359,-25.02188492,0,0,0
368,-6.695665359,-28.30144882,0,1,1
369,11.26794338,22.28277016,0,0,0
370,-7.708833694,-71.62240601,0,0,0
371,35.30529785,-54.01119614,0,1,1
372,-44.32332993,16.38375473,1,1,1
373,-8.637051582,-2.603064775,0,1,1
374,-32.47534943,30.2210865,1,1,1
375,-44.32287216,-4.17407608,0,1,1
376,0.451772481,13.65393543,0,1,0
377,8.010448456,-14.65369225,0,1,1
378,4.212686539,-65.42055511,0,0,0
379,60.48511887,0.582797706,0,1,1
380,25.77773094,-1.58385396,0,0,0
381,24.46543884,-54.86624527,0,1,1
382,-17.83631134,52.32920074,1,1,0
383,25.38637161,46.15326309,0,1,0
384,-50.2010231,3.565350771,0,0,1
385,-37.46809387,-11.35790348,1,0,1
386,64.4053421,-23.34560394,1,1,1
387,44.34401703,21.83412933,0,0,1
388,1.732963681,-0.623875439,0,0,1
389,-46.039711,1.719910502,1,0,0
390,27.01659584,-26.84527969,0,1,0
391,37.07236099,3.719057083,0,1,1
392,31.33591652,-51.02269745,0,1,0
393,-63.89566422,10.72454357,0,1,0
394,-16.85023117,15.30573559,0,0,0
395,-18.82264137,55.98806,0,0,0
396,33.45485306,13.22429085,0,1,0
397,-3.73691082,-8.927556038,0,1,0
398,-20.32134247,-19.17714119,0,1,1
399,-5.98197937,39.52251434,0,1,1
400,5.337478638,61.34526443,0,0,1
401,-40.66156006,-24.92411804,0,0,1
402,21.00542068,34.45828247,1,0,1
403,2.001934052,-3.098783255,1,0,0
404,34.16906357,0.459992081,0,0,0
405,29.76007462,-8.919912338,0,1,1
406,-20.88164139,-38.6027565,1,1,0
407,-38.7832222,51.79523087,0,0,1
408,6.777798176,-53.57788086,0,1,0
409,23.16714478,30.1793251,1,1,0
410,31.16848373,0.36427772,0,1,0
411,40.74738312,19.03915215,0,0,0
412,-34.81787872,-34.6360054,1,1,0
413,36.93241882,23.96971703,1,1,1
414,26.14841652,-38.96706772,1,0,0
415,15.78880501,19.41256523,0,1,1
416,14.0891304,36.49588776,0,0,0
417,1.921745539,-59.26335144,1,1,0
418,-39.74121475,3.112637758,0,1,1
419,-13.66759968,-29.67147064,0,1,0
420,-33.51744843,-63.12520218,0,1,1
421,-0.433626652,2.616888285,0,0,0
422,-20.6303196,1.957303286,0,1,1
423,-20.89903831,-38.51736832,0,1,1
424,57.25744629,4.310492039,0,1,0
425,-15.39830208,69.08250427,1,0,0
426,-18.56225395,-18.48670006,0,1,0
427,-46.19334793,0.991118968,1,0,1
428,9.279260635,5.63504982,0,1,0
429,16.03133965,-37.91160202,0,1,0
430,49.62317276,-1.289297104,1,1,1
431,-14.53539944,-17.09965515,1,0,1
432,-13.99708939,-20.23760033,0,0,0
433,15.09451294,57.3181076,0,0,1
434,24.6110878,1.464353085,0,0,1
435,42.01260376,26.88795853,0,1,0
436,2.787744999,69.70903015,0,0,1
437,-20.03946304,-48.12351227,0,1,0
438,-52.49313736,-44.55069351,0,0,1
439,48.49510956,49.79349899,0,0,1
440,-59.57892227,17.55702591,1,1,1
441,-30.26341438,-13.66573524,1,0,1
442,-57.50960541,30.02437973,0,0,0
443,37.02898788,-21.31432152,0,1,0
444,25.14070892,66.86481476,1,1,1
445,-3.781817436,54.03880692,0,1,0
446,20.71687508,2.137240648,0,0,1
447,42.69688797,53.79335785,0,1,0
448,-51.07123184,30.49871063,0,0,1
449,10.56799603,33.11420822,0,0,1
450,30.45543861,-34.08103943,0,0,0
451,2.789334536,-2.767890453,0,0,0
452,70.60038757,-9.693336487,0,1,1
453,-3.372862577,-49.73633575,1,1,1
454,47.70726013,17.38576126,0,1,1
455,-57.06064606,-19.8804245,0,0,0
456,-35.72189331,17.52592278,0,1,0
457,12.21968842,-56.64789581,0,0,0
458,30.53094864,-22.78211594,0,0,0
459,-30.97155762,35.87976837,0,1,1
460,51.42268753,-45.99751663,1,1,0
461,44.63216782,22.14159775,0,0,1
462,-25.65808678,12.02544785,0,1,0
463,12.1190052,53.18738937,0,1,0
464,23.50343513,52.70859146,0,1,1
465,4.169596672,27.22480011,1,0,1
466,-20.9266243,50.98802567,0,1,1
467,-43.54330826,-7.298884869,0,0,1
468,-26.81002426,-22.69093323,0,0,0
469,-23.77113152,-59.86194992,0,1,0
470,0.849867404,-9.823957443,0,0,0
471,-19.46293068,-62.95369339,0,0,1
472,13.63625145,36.00034332,0,0,0
473,0.543399572,-49.88232803,1,0,1
474,39.38119888,-22.79781723,0,0,0
475,14.74945736,0.636395335,0,1,1
476,6.566719055,-8.008821487,0,1,1
477,31.59199142,17.69525909,0,1,1
478,6.540438175,9.791994095,0,0,0
479,8.100491524,-34.52688217,1,1,0
480,-2.839983225,31.9630146,1,1,1
481,-59.0257225,-7.617233276,0,1,0
482,-5.082007885,-30.85166931,0,1,0
483,43.96208954,-24.23629951,0,1,1
484,21.38673592,5.25840807,1,0,1
485,-14.16375256,-51.28220367,0,0,0
486,-72.38371277,-1.146605492,0,0,0
487,-25.7363739,8.627628326,0,1,1
488,31.77976036,9.602779388,0,1,0
489,19.08110046,-5.007421494,0,0,0
490,20.87266541,24.48267174,0,1,0
491,-39.96923065,-0.01404601,1,1,1
492,-13.17731094,0.633659959,0,0,1
493,-0.16914238,33.28669357,0,1,1
494,23.16558838,10.80295467,0,1,1
495,-28.35526657,64.61811066,0,0,1
496,-50.43437576,-2.244933128,0,0,1
497,-4.498287678,52.91057205,0,1,0
498,-16.01617241,8.870455742,0,0,1
499,-2.857144117,-5.828691959,0,0,0
500,5.797003746,-19.71312904,1,0,1
501,-5.37514925,-52.46052933,0,1,1
502,5.340469837,-59.2805748,0,1,0
503,-51.91360092,-33.14490128,0,0,1
504,-21.25064087,50.75613785,0,1,1
505,-57.49717712,27.48629189,0,0,1
506,-17.94481277,-27.40552139,0,0,1
507,29.19085693,27.009058,0,1,1
508,-24.5349884,60.69535446,0,0,0
509,-5.294517994,-48.02838516,1,1,0
510,57.21178436,-14.64122581,0,1,0
511,-10.52613831,-33.52541351,0,1,1
512,-26.43866539,45.30318069,0,1,1
513,-40.31732941,-1.051387429,0,1,0
514,-7.188358784,-30.05105019,1,1,0
515,-63.79795456,-6.121071339,1,1,1
516,-57.98944092,-3.470733643,0,1,1
517,24.25439072,52.30163193,0,1,0
518,-12.11574078,-41.52524567,0,1,1
519,-21.086586,3.942807913,0,1,0
520,-9.899581909,0.20795396,0,1,0
521,-50.93222427,-32.84275055,0,0,0
522,-17.88394928,59.64658356,0,0,1
523,24.9806633,-24.12125206,1,0,0
524,-15.40659904,24.9042263,0,1,0
525,6.992289066,-1.367448211,0,1,1
526,-38.95760345,35.27213669,0,0,1
527,19.94759178,37.8368721,0,0,0
528,-43.26302338,-0.093056917,0,1,0
529,2.559556484,-16.69317818,0,1,0
530,14.33342838,-43.74797821,0,1,1
531,-43.91972351,-15.95793152,0,0,0
532,8.196032524,-22.76036263,1,0,0
533,-62.21573639,-19.41510963,1,0,1
534,4.366920471,53.49760437,0,0,0
535,-1.080332756,38.13515091,0,1,0
536,8.224445343,-50.2885437,0,1,1
537,-53.62542725,-11.6428051,0,0,0
538,-55.44548798,-14.69059563,0,1,0
539,-8.817674637,-20.26636124,0,1,0
540,42.70831299,-33.40062332,0,0,0
541,-51.62911606,-13.90135384,0,0,0
542,33.4153862,38.49886703,0,1,1
543,68.00572968,18.22423553,1,1,1
544,-6.978046894,42.01993942,0,1,1
545,20.00478172,37.7567749,0,0,0
546,-35.69872284,2.97082448,0,0,1
547,26.13376808,13.01201248,0,0,1
548,15.26512527,38.41941833,0,0,0
549,-18.28964806,68.31945801,1,0,1
550,60.73300171,-8.132190704,0,1,0
551,-25.89826965,5.578369141,0,1,0
552,-7.194802284,-11.86530304,0,1,1
553,19.96734428,37.80913925,0,0,1
554,49.08101273,21.4940052,0,0,1
555,-15.89943218,9.66413784,1,0,0
556,54.36425781,21.35275078,1,0,1
557,-52.64095688,24.80099487,0,0,1
558,-18.07411003,-11.88364792,0,0,1
559,51.6667099,38.1894989,0,0,0
560,33.30708694,39.03655624,0,1,0
561,-3.762931585,54.06439972,0,1,1
562,14.46432209,16.55412102,0,0,1
563,-10.61223125,-33.86278534,0,1,1
564,-34.75455475,-13.90965366,1,0,1
565,11.06284142,10.67517281,1,1,1
566,47.62436676,-8.066624641,0,1,0
567,-5.025906086,1.683092713,0,0,0
568,-66.00350952,20.29802132,0,0,1
569,-10.88669968,-12.01412296,0,0,1
570,-29.56464577,-8.567223549,0,1,0
571,29.42135239,-18.04291153,1,0,1
572,4.486322403,-55.28091049,0,1,1
573,-18.94373131,66.98935699,0,0,0
574,-9.669927597,9.583211899,1,1,1
575,39.63150024,-3.748624802,0,1,1
576,55.89011765,31.44846535,0,0,0
577,-7.316093922,-57.61268616,0,1,1
578,64.69837189,-9.847280502,0,0,1
579,-37.66823959,-55.93319321,0,0,0
580,-10.08112526,-71.09224701,0,0,1
581,-16.26515961,-56.28337097,0,0,1
582,63.80513763,-7.270482063,1,0,1
583,11.24510479,28.62759209,0,1,0
584,42.06767273,-33.03898239,0,0,0
585,56.32765961,-13.7824192,0,1,1
586,61.77535248,12.46832752,0,1,0
587,-21.37634468,10.43653297,0,1,0
588,-15.02102947,69.01095581,0,0,1
589,23.35321999,31.76660919,0,1,1
590,-22.48863983,49.61483765,0,1,1
591,-40.84000778,-5.001626015,0,0,1
592,34.9033432,56.34271622,0,1,1
593,10.41309929,-20.11390305,0,0,1
594,-13.22740555,44.62556458,0,1,1
595,-6.606813908,26.93106651,0,1,0
596,-60.90190125,16.71376419,0,1,1
597,48.95225906,-50.426651,0,1,0
598,-19.20408058,10.35439587,0,1,1
599,16.91931725,15.62726212,1,1,1
600,-31.85597992,-32.12462234,0,0,1
601,37.17762375,39.26976776,0,1,1
602,-51.52997589,-22.13129425,0,0,0
603,57.30501175,37.63008881,1,0,1
604,51.26104355,10.99594593,0,1,0
605,9.281682968,11.24289131,1,1,0
606,-24.9188633,-49.81699371,0,0,1
607,-17.00951767,-51.59986877,1,0,0
608,-17.70459175,59.56032562,0,0,1
609,-26.30364799,-52.09336853,0,0,1
610,41.41926956,37.32105255,0,1,0
611,-48.75741577,-16.34292221,0,0,0
612,24.40600395,-66.55137634,0,0,1
613,15.26066303,-32.19694901,0,0,0
614,-35.47129822,-17.37187958,0,1,0
615,9.959022522,-47.85461807,0,0,1
616,30.43645096,-38.19119263,0,0,1
617,15.49823761,-58.54335403,0,1,1
618,-35.7371788,28.12061882,0,1,1
619,11.97008801,-30.81521797,0,1,0
620,-4.514667511,-56.11179733,0,1,0
621,-6.239231586,71.65814972,0,0,1
622,-3.822332621,-37.65802002,0,0,1
623,-8.597324371,-65.82280731,0,1,1
624,-0.869900227,17.86750793,1,0,0
625,-56.06415176,-1.218525648,0,0,1
626,32.60214615,-2.747380257,0,1,0
627,-4.185536385,9.346842766,1,1,0
628,-30.81112862,-46.03940964,0,0,1
629,3.018254995,47.25930786,0,1,0
630,17.26919937,-62.98249435,0,1,1
631,52.17465591,37.80145264,0,0,1
632,-41.96951675,-13.99180031,0,0,0
633,24.19822693,-54.86281967,0,1,1
634,-23.30661964,-25.25103188,0,0,1
635,-0.687944949,-17.32390976,0,0,0
636,41.92495728,40.38394928,0,1,0
637,-33.45340347,-0.511642814,0,0,0
638,-31.43638611,21.4916954,0,1,1
639,6.388029575,36.77331543,0,0,0
640,35.7815361,15.93818951,1,0,1
641,-1.139283061,-11.09601307,1,0,0
642,-5.865326881,-18.91281509,0,1,0
643,41.27183151,-42.88336563,0,0,0
644,52.29164124,9.839887619,0,1,1
645,29.03048897,-29.91558647,0,0,1
646,-38.24194717,-15.3116684,1,0,1
647,-56.16757965,3.78391099,1,0,1
648,-18.67200089,56.01433182,0,0,1
649,21.74651909,-60.49264908,1,1,0
650,1.510275483,-21.45893288,0,1,0
651,-27.27332687,-7.100485325,0,0,0
652,19.43398666,29.5457859,0,1,1
653,40.54639435,-1.178232312,0,1,0
654,-13.74212456,31.47528458,0,0,1
655,-14.53598404,53.7251091,0,1,1
656,35.01415634,-19.54943085,1,1,0
657,-26.36222458,-31.59122849,0,0,0
658,-19.2287674,-64.09031677,0,0,1
659,-8.122723579,-9.222229958,0,0,0
660,23.58913612,52.65585709,1,1,0
661,9.620502472,57.82864761,0,0,1
662,50.7033844,-11.40737438,0,1,0
663,4.698987484,43.14385986,1,1,1
